record_id,label,score
row-00003995,1,0.76753118
row-00003996,0,0.23010442
row-00003997,0,0.07687359
row-00003998,1,0.81950539
row-00003999,1,0.68918891
row-00004000,0,0.25083255
row-00004001,0,0.19575681
row-00004002,0,0.67423456
row-00004003,1,0.66502420
row-00004004,0,0.33109717
row-00004005,0,0.32434961
row-00004006,0,0.15492458
row-00004007,0,0.35001609
row-00004008,1,0.43297527
row-00004009,1,0.82229125
row-00004010,1,0.79826513
row-00004011,1,0.32092335
row-00004012,1,0.77102093
row-00004013,1,0.82763571
row-00004014,1,0.29848057
row-00004015,0,0.24338250
row-00004016,1,0.91408032
row-00004017,0,0.11396026
row-00004018,0,0.39225042
row-00004019,0,0.12536654
row-00004020,0,0.13304850
row-00004021,0,0.33484535
row-00004022,0,0.28223816
row-00004023,1,0.68561559
row-00004024,1,0.46214450
row-00004025,1,0.70437818
row-00004026,0,0.09020737
row-00004027,1,0.74565041
row-00004028,1,0.67596703
row-00004029,0,0.16068514
row-00004030,0,0.09071540
row-00004031,0,0.28326230
row-00004032,0,0.40477101
row-00004033,0,0.09633875
row-00004034,0,0.19220214
row-00004035,0,0.28710249
row-00004036,1,0.78738190
row-00004037,0,0.22392704
row-00004038,0,0.12721017
row-00004039,0,0.15440942
row-00004040,0,0.07094506
row-00004041,0,0.41454184
row-00004042,0,0.45900615
row-00004043,1,0.62915811
row-00004044,0,0.33447134
row-00004045,0,0.36859957
row-00004046,0,0.12102521
row-00004047,0,0.04974506
row-00004048,0,0.46216323
row-00004049,0,0.02520672
row-00004050,0,0.02132038
row-00004051,0,0.26935247
row-00004052,1,0.82655607
row-00004053,1,0.70463013
row-00004054,0,0.40147851
row-00004055,0,0.20048063
row-00004056,1,0.66622516
row-00004057,1,0.57633175
row-00004058,0,0.12419740
row-00004059,0,0.23732596
row-00004060,0,0.26669603
row-00004061,1,0.55535659
row-00004062,0,0.09282890
row-00004063,1,0.89320127
row-00004064,0,0.46870190
row-00004065,1,0.58361593
row-00004066,0,0.63200647
row-00004067,0,0.19983552
row-00004068,0,0.37064317
row-00004069,1,0.79597385
row-00004070,0,0.16320538
row-00004071,1,0.84215542
row-00004072,1,0.75327034
row-00004073,0,0.45148600
row-00004074,0,0.28697022
row-00004075,1,0.81622433
row-00004076,1,0.54276767
row-00004077,1,0.58258081
row-00004078,1,0.60482692
row-00004079,1,0.87218291
row-00004080,0,0.04760733
row-00004081,0,0.27742715
row-00004082,0,0.38538609
row-00004083,1,0.93755006
row-00004084,0,0.24080661
row-00004085,0,0.49279299
row-00004086,0,0.19969152
row-00004087,1,0.30692287
row-00004088,0,0.35852963
row-00004089,0,0.26026773
row-00004090,0,0.23467414
row-00004091,0,0.28339707
row-00004092,1,0.44266447
row-00004093,1,0.81534025
row-00004094,0,0.37100209
row-00004095,0,0.14266088
row-00004096,0,0.33806901
row-00004097,0,0.24194336
row-00004098,0,0.64585162
row-00004099,0,0.05529720
row-00004100,0,0.24378050
row-00004101,0,0.38518639
row-00004102,0,0.43620859
row-00004103,0,0.24054362
row-00004104,0,0.17936537
row-00004105,0,0.18560046
row-00004106,0,0.24238414
row-00004107,0,0.32877533
row-00004108,1,0.42889630
row-00004109,0,0.34643283
row-00004110,0,0.34616859
row-00004111,0,0.09270336
row-00004112,0,0.07161873
row-00004113,0,0.16718625
row-00004114,0,0.13025963
row-00004115,1,0.96386708
row-00004116,1,0.74424049
row-00004117,0,0.34346911
row-00004118,1,0.88844693
row-00004119,0,0.24799843
row-00004120,1,0.65168180
row-00004121,1,0.62546364
row-00004122,0,0.24647719
row-00004123,0,0.54961107
row-00004124,0,0.07200191
row-00004125,1,0.92905134
row-00004126,0,0.23297545
row-00004127,1,0.70197025
row-00004128,0,0.36496138
row-00004129,0,0.14445066
row-00004130,0,0.31099051
row-00004131,1,0.79784150
row-00004132,1,0.92139823
row-00004133,0,0.09786961
row-00004134,0,0.17419554
row-00004135,1,0.80229109
row-00004136,0,0.40419455
row-00004137,0,0.08514665
row-00004138,1,0.61803529
row-00004139,0,0.37977394
row-00004140,0,0.47701209
row-00004141,0,0.06710317
row-00004142,0,0.11330590
row-00004143,0,0.60939257
row-00004144,1,0.60192779
row-00004145,0,0.53973307
row-00004146,1,0.30539781
row-00004147,0,0.22995084
row-00004148,0,0.06965396
row-00004149,0,0.16759735
row-00004150,0,0.19827705
row-00004151,0,0.11423172
row-00004152,0,0.42523848
row-00004153,1,0.71154277
row-00004154,0,0.14309939
row-00004155,1,0.73696867
row-00004156,1,0.73013510
row-00004157,1,0.36709671
row-00004158,0,0.41341182
row-00004159,0,0.40186544
row-00004160,0,0.28746368
row-00004161,0,0.07352301
row-00004162,0,0.35184747
row-00004163,1,0.60117927
row-00004164,0,0.19586961
row-00004165,0,0.06236062
row-00004166,0,0.80717394
row-00004167,0,0.10975577
row-00004168,0,0.22335614
row-00004169,0,0.21698983
row-00004170,0,0.25872710
row-00004171,0,0.02767121
row-00004172,0,0.11221117
row-00004173,0,0.09873849
row-00004174,0,0.47306061
row-00004175,1,0.63632912
row-00004176,1,0.71953808
row-00004177,0,0.36886158
row-00004178,1,0.76205299
row-00004179,0,0.15760915
row-00004180,0,0.19610327
row-00004181,1,0.92981809
row-00004182,0,0.21327309
row-00004183,0,0.29425213
row-00004184,0,0.37689527
row-00004185,1,0.73540147
row-00004186,0,0.18523397
row-00004187,0,0.06703017
row-00004188,1,0.89157830
row-00004189,0,0.10815986
row-00004190,0,0.17706825
row-00004191,0,0.30482136
row-00004192,0,0.23376110
row-00004193,0,0.08071674
row-00004194,0,0.41047944
row-00004195,0,0.29645998
row-00004196,0,0.40454114
row-00004197,0,0.33849055
row-00004198,0,0.18323643
row-00004199,0,0.14157092
row-00004200,1,0.88017342
row-00004201,1,0.80380747
row-00004202,0,0.42207606
row-00004203,0,0.02637765
row-00004204,0,0.30813248
row-00004205,0,0.45229976
row-00004206,0,0.30051194
row-00004207,0,0.21267312
row-00004208,0,0.18037208
row-00004209,0,0.31382391
row-00004210,1,0.73769214
row-00004211,0,0.34559172
row-00004212,0,0.06957148
row-00004213,1,0.39205972
row-00004214,0,0.38381998
row-00004215,0,0.30491076
row-00004216,1,0.77596778
row-00004217,0,0.46754854
row-00004218,0,0.35198008
row-00004219,0,0.36289562
row-00004220,0,0.68264586
row-00004221,0,0.27953542
row-00004222,0,0.03925311
row-00004223,0,0.43405365
row-00004224,1,0.66094112
row-00004225,0,0.04246276
row-00004226,1,0.78178989
row-00004227,0,0.05135802
row-00004228,0,0.15431967
row-00004229,0,0.30000801
row-00004230,0,0.31072969
row-00004231,0,0.37714260
row-00004232,0,0.10109882
row-00004233,0,0.17161730
row-00004234,0,0.17921222
row-00004235,0,0.24301665
row-00004236,0,0.09222946
row-00004237,0,0.06005694
row-00004238,0,0.29872483
row-00004239,0,0.15831012
row-00004240,0,0.68548978
row-00004241,1,0.70708980
row-00004242,0,0.38625171
row-00004243,0,0.29352782
row-00004244,1,0.86010467
row-00004245,0,0.24971968
row-00004246,0,0.18942809
row-00004247,0,0.09588128
row-00004248,0,0.27003820
row-00004249,0,0.07457950
row-00004250,0,0.37695305
row-00004251,0,0.11797297
row-00004252,0,0.39186706
row-00004253,0,0.08660893
row-00004254,0,0.38162504
row-00004255,1,0.56086015
row-00004256,0,0.35760364
row-00004257,0,0.49921192
row-00004258,1,0.71651267
row-00004259,1,0.89839182
row-00004260,0,0.33488579
row-00004261,0,0.39032277
row-00004262,1,0.66384609
row-00004263,0,0.31799376
row-00004264,0,0.29092353
row-00004265,1,0.90565325
row-00004266,1,0.66516754
row-00004267,1,0.63886551
row-00004268,0,0.39655408
row-00004269,0,0.19532561
row-00004270,0,0.05687702
row-00004271,1,0.72093936
row-00004272,1,0.71988089
row-00004273,0,0.52985805
row-00004274,1,0.84385643
row-00004275,0,0.21458647
row-00004276,0,0.50421574
row-00004277,0,0.30790216
row-00004278,0,0.25488282
row-00004279,0,0.10773188
row-00004280,1,0.74194488
row-00004281,1,0.83623003
row-00004282,0,0.37284154
row-00004283,0,0.14237923
row-00004284,0,0.14033569
row-00004285,0,0.45934333
row-00004286,0,0.22075982
row-00004287,0,0.09740695
row-00004288,0,0.14211112
row-00004289,1,0.87290585
row-00004290,1,0.79147656
row-00004291,0,0.32716748
row-00004292,0,0.10466238
row-00004293,0,0.33535220
row-00004294,0,0.39743099
row-00004295,0,0.33395829
row-00004296,0,0.34568969
row-00004297,1,0.60274609
row-00004298,1,0.64746598
row-00004299,1,0.52079108
row-00004300,0,0.34824711
row-00004301,0,0.11832083
row-00004302,1,0.83583774
row-00004303,1,0.54674831
row-00004304,0,0.17792915
row-00004305,0,0.14046687
row-00004306,0,0.24647915
row-00004307,1,0.74452497
row-00004308,0,0.25298926
row-00004309,0,0.27367861
row-00004310,0,0.37372372
row-00004311,1,0.54373784
row-00004312,1,0.40057462
row-00004313,1,0.74124106
row-00004314,0,0.44406516
row-00004315,0,0.18449805
row-00004316,1,0.79653624
row-00004317,0,0.32136797
row-00004318,0,0.57522489
row-00004319,0,0.04381770
row-00004320,1,0.43629974
row-00004321,0,0.09793243
row-00004322,0,0.28941679
row-00004323,1,0.67694076
row-00004324,0,0.22304641
row-00004325,0,0.29405460
row-00004326,1,0.44443777
row-00004327,0,0.29534983
row-00004328,0,0.47311372
row-00004329,0,0.26109644
row-00004330,1,0.68567810
row-00004331,0,0.47920848
row-00004332,0,0.13922437
row-00004333,0,0.12977901
row-00004334,0,0.53896281
row-00004335,1,0.82448130
row-00004336,0,0.58270774
row-00004337,0,0.41517010
row-00004338,0,0.16101303
row-00004339,0,0.21550894
row-00004340,0,0.10877594
row-00004341,0,0.40918737
row-00004342,1,0.41644207
row-00004343,1,0.78502723
row-00004344,1,0.91719016
row-00004345,1,0.77767909
row-00004346,1,0.62731816
row-00004347,0,0.12799480
row-00004348,0,0.33791601
row-00004349,1,0.71338968
row-00004350,0,0.15927637
row-00004351,1,0.97038038
row-00004352,0,0.28308624
row-00004353,0,0.28882225
row-00004354,0,0.26674882
row-00004355,0,0.42654663
row-00004356,0,0.49292731
row-00004357,0,0.08055158
row-00004358,0,0.61491482
row-00004359,0,0.08751957
row-00004360,1,0.74546046
row-00004361,0,0.55037398
row-00004362,1,0.68304093
row-00004363,1,0.87566202
row-00004364,0,0.31539603
row-00004365,1,0.98246717
row-00004366,0,0.37834032
row-00004367,0,0.26788480
row-00004368,0,0.40522058
row-00004369,0,0.34770285
row-00004370,0,0.21939339
row-00004371,0,0.21500856
row-00004372,1,0.44946722
row-00004373,0,0.14273655
row-00004374,0,0.20319205
row-00004375,0,0.39099144
row-00004376,1,0.56352217
row-00004377,1,0.77025123
row-00004378,0,0.48152338
row-00004379,0,0.52789069
row-00004380,0,0.16532974
row-00004381,0,0.33778689
row-00004382,0,0.26291545
row-00004383,0,0.55629520
row-00004384,0,0.35376655
row-00004385,0,0.30443520
row-00004386,1,0.36242003
row-00004387,1,0.83380309
row-00004388,0,0.71838769
row-00004389,0,0.27826077
row-00004390,0,0.26378482
row-00004391,1,0.81292875
row-00004392,1,0.79025144
row-00004393,1,0.68347036
row-00004394,1,0.34454143
row-00004395,0,0.13786433
row-00004396,0,0.04297962
row-00004397,1,0.76773896
row-00004398,1,0.53395764
row-00004399,0,0.09471620
row-00004400,1,0.81686477
row-00004401,1,0.92213728
row-00004402,0,0.19435630
row-00004403,0,0.34407346
row-00004404,0,0.11501029
row-00004405,1,0.68079367
row-00004406,0,0.18395782
row-00004407,1,0.88123109
row-00004408,0,0.13848533
row-00004409,0,0.65132272
row-00004410,1,0.58760367
row-00004411,0,0.33514970
row-00004412,0,0.43292843
row-00004413,0,0.39471307
row-00004414,0,0.03633543
row-00004415,0,0.41239608
row-00004416,1,0.75904489
row-00004417,1,0.67111406
row-00004418,0,0.04776249
row-00004419,0,0.40668878
row-00004420,0,0.22978029
row-00004421,1,0.55291860
row-00004422,0,0.54565453
row-00004423,0,0.17218522
row-00004424,1,0.79124950
row-00004425,0,0.16736478
row-00004426,0,0.34430049
row-00004427,0,0.34562019
row-00004428,1,0.69821939
row-00004429,0,0.12310000
row-00004430,0,0.29573116
row-00004431,0,0.33867869
row-00004432,0,0.14782355
row-00004433,0,0.24517136
row-00004434,0,0.24881482
row-00004435,0,0.25597376
row-00004436,1,0.71668914
row-00004437,0,0.02978293
row-00004438,1,0.60299551
row-00004439,0,0.26287907
row-00004440,0,0.16404508
row-00004441,0,0.59232512
row-00004442,0,0.21161831
row-00004443,0,0.03009073
row-00004444,0,0.14229491
row-00004445,0,0.17031333
row-00004446,0,0.01184150
row-00004447,1,0.80238172
row-00004448,0,0.22527026
row-00004449,0,0.08537522
row-00004450,1,0.73768646
row-00004451,1,0.83786857
row-00004452,1,0.90168251
row-00004453,1,0.69289209
row-00004454,0,0.49404792
row-00004455,0,0.53347758
row-00004456,0,0.25389499
row-00004457,0,0.09411287
row-00004458,0,0.54511840
row-00004459,0,0.16155589
row-00004460,1,0.58579126
row-00004461,0,0.32610201
row-00004462,0,0.33160200
row-00004463,0,0.32349464
row-00004464,0,0.23250944
row-00004465,0,0.50469366
row-00004466,0,0.25696696
row-00004467,0,0.54316198
row-00004468,0,0.25980082
row-00004469,0,0.04773044
row-00004470,1,0.62774975
row-00004471,1,0.90101851
row-00004472,0,0.48038707
row-00004473,0,0.18420891
row-00004474,0,0.32335605
row-00004475,0,0.11557921
row-00004476,0,0.46493359
row-00004477,0,0.41723238
row-00004478,0,0.40333878
row-00004479,0,0.08328800
row-00004480,0,0.11593366
row-00004481,0,0.09531030
row-00004482,0,0.57974510
row-00004483,0,0.40898844
row-00004484,1,0.77091267
row-00004485,0,0.11431077
row-00004486,0,0.38613906
row-00004487,1,0.86011295
row-00004488,0,0.02326220
row-00004489,1,0.83366059
row-00004490,1,0.46130529
row-00004491,0,0.20380688
row-00004492,0,0.32261788
row-00004493,0,0.37780599
row-00004494,1,0.25932115
row-00004495,1,0.60315249
row-00004496,0,0.31127820
row-00004497,1,0.51778598
row-00004498,0,0.37827984
row-00004499,0,0.23824253
row-00004500,0,0.48868592
row-00004501,0,0.22676522
row-00004502,0,0.42123428
row-00004503,1,0.72514703
row-00004504,1,0.66561926
row-00004505,0,0.14530738
row-00004506,0,0.06566772
row-00004507,1,0.75976563
row-00004508,1,0.92189344
row-00004509,1,0.77662315
row-00004510,0,0.25975049
row-00004511,0,0.03990901
row-00004512,0,0.53329386
row-00004513,1,0.63715921
row-00004514,0,0.17740421
row-00004515,0,0.18787527
row-00004516,0,0.14474936
row-00004517,1,0.81951138
row-00004518,0,0.43772178
row-00004519,0,0.36063290
row-00004520,0,0.10415151
row-00004521,0,0.38755530
row-00004522,1,0.84286428
row-00004523,0,0.29896149
row-00004524,0,0.05744479
row-00004525,0,0.29166659
row-00004526,0,0.28618357
row-00004527,0,0.17331970
row-00004528,0,0.41505970
row-00004529,1,0.61488872
row-00004530,0,0.06916539
row-00004531,1,0.80434189
row-00004532,0,0.39886187
row-00004533,1,0.90765981
row-00004534,1,0.51980968
row-00004535,0,0.58070351
row-00004536,0,0.34575698
row-00004537,0,0.35838500
row-00004538,0,0.33507749
row-00004539,0,0.34224565
row-00004540,0,0.33926965
row-00004541,1,0.84880045
row-00004542,1,0.34791699
row-00004543,1,0.75828641
row-00004544,1,0.91270570
row-00004545,0,0.17114493
row-00004546,0,0.47135103
row-00004547,1,0.42754102
row-00004548,0,0.42567862
row-00004549,1,0.83738177
row-00004550,0,0.39864353
row-00004551,0,0.17515639
row-00004552,1,0.83433092
row-00004553,0,0.54760042
row-00004554,0,0.03157404
row-00004555,0,0.29988150
row-00004556,0,0.40951879
row-00004557,1,0.88680851
row-00004558,0,0.31154749
row-00004559,0,0.09462049
row-00004560,0,0.25967905
row-00004561,1,0.61131860
row-00004562,0,0.06624161
row-00004563,0,0.50454185
row-00004564,0,0.17275841
row-00004565,0,0.27521797
row-00004566,0,0.16017045
row-00004567,0,0.18822015
row-00004568,0,0.43476540
row-00004569,1,0.94090138
row-00004570,0,0.07280774
row-00004571,1,0.46791132
row-00004572,0,0.26853396
row-00004573,0,0.47268153
row-00004574,0,0.30513583
row-00004575,0,0.17889841
row-00004576,1,0.61396631
row-00004577,0,0.02049427
row-00004578,0,0.03630013
row-00004579,0,0.52628474
row-00004580,1,0.69343648
row-00004581,0,0.06397406
row-00004582,0,0.21761289
row-00004583,0,0.09526499
row-00004584,0,0.63127996
row-00004585,0,0.50379755
row-00004586,1,0.66865638
row-00004587,0,0.14560695
row-00004588,1,0.69878342
row-00004589,0,0.54170136
row-00004590,0,0.41157512
row-00004591,0,0.49674076
row-00004592,1,0.75737980
row-00004593,1,0.58485455
row-00004594,0,0.39249412
row-00004595,0,0.19489887
row-00004596,0,0.25502409
row-00004597,0,0.25415459
row-00004598,1,0.87469574
row-00004599,0,0.34398232
row-00004600,0,0.29513982
row-00004601,1,0.87592492
row-00004602,1,0.61900743
row-00004603,0,0.08294055
row-00004604,0,0.21693437
row-00004605,1,0.59840703
row-00004606,0,0.13787836
row-00004607,0,0.38931909
row-00004608,0,0.17973686
row-00004609,1,0.58124967
row-00004610,1,0.80402080
row-00004611,0,0.35222914
row-00004612,0,0.21768348
row-00004613,0,0.29264061
row-00004614,1,0.72044069
row-00004615,0,0.19245465
row-00004616,0,0.32807807
row-00004617,0,0.24803989
row-00004618,0,0.34239715
row-00004619,0,0.67395984
row-00004620,0,0.40193785
row-00004621,0,0.20999427
row-00004622,0,0.13718188
row-00004623,0,0.21041958
row-00004624,1,0.71893240
row-00004625,1,0.60272987
row-00004626,0,0.16557620
row-00004627,0,0.08631005
row-00004628,0,0.37861368
row-00004629,0,0.18185933
row-00004630,0,0.50563856
row-00004631,0,0.57917126
row-00004632,0,0.48325375
row-00004633,1,0.63060078
row-00004634,1,0.95771327
row-00004635,1,0.88192906
row-00004636,0,0.20365905
row-00004637,0,0.03167678
row-00004638,0,0.27718882
row-00004639,0,0.04960275
row-00004640,1,0.79538740
row-00004641,1,0.84183711
row-00004642,0,0.34270710
row-00004643,0,0.51921408
row-00004644,0,0.47675266
row-00004645,0,0.34121325
row-00004646,1,0.65953780
row-00004647,1,0.94464546
row-00004648,1,0.94490661
row-00004649,0,0.23085698
row-00004650,0,0.66294814
row-00004651,0,0.15518880
row-00004652,1,0.91439117
row-00004653,1,0.31716346
row-00004654,0,0.50695365
row-00004655,0,0.43748347
row-00004656,0,0.23464543
row-00004657,0,0.23294178
row-00004658,0,0.45632674
row-00004659,0,0.52781559
row-00004660,0,0.28046354
row-00004661,0,0.13689894
row-00004662,0,0.23120844
row-00004663,0,0.18263654
row-00004664,0,0.31384938
row-00004665,0,0.13742889
row-00004666,0,0.48163006
row-00004667,0,0.45076577
row-00004668,1,0.72348639
row-00004669,0,0.37900400
row-00004670,0,0.66630012
row-00004671,0,0.38739091
row-00004672,0,0.28577364
row-00004673,0,0.20621711
row-00004674,0,0.38819916
row-00004675,0,0.35503335
row-00004676,0,0.12158335
row-00004677,0,0.30512849
row-00004678,0,0.26764775
row-00004679,0,0.30033516
row-00004680,1,0.78385520
row-00004681,0,0.53734521
row-00004682,0,0.12854499
row-00004683,0,0.17237971
row-00004684,0,0.18618475
row-00004685,0,0.30542528
row-00004686,1,0.48628204
row-00004687,1,0.38871804
row-00004688,0,0.51717292
row-00004689,0,0.11057960
row-00004690,1,0.44038945
row-00004691,0,0.75575713
row-00004692,1,0.97636239
row-00004693,1,0.74824528
row-00004694,1,0.89129401
row-00004695,1,0.52915355
row-00004696,0,0.17190565
row-00004697,1,0.90690093
row-00004698,0,0.13104716
row-00004699,0,0.12384709
row-00004700,0,0.32684775
row-00004701,0,0.35297424
row-00004702,0,0.08940740
row-00004703,0,0.23459281
row-00004704,0,0.05197081
row-00004705,1,0.65495330
row-00004706,0,0.51847033
row-00004707,0,0.59912480
row-00004708,0,0.42985746
row-00004709,0,0.32551974
row-00004710,1,0.87872215
row-00004711,0,0.40710133
row-00004712,0,0.24594311
row-00004713,0,0.41006896
row-00004714,0,0.22780052
row-00004715,0,0.36651569
row-00004716,0,0.16684571
row-00004717,0,0.19771078
row-00004718,0,0.16647156
row-00004719,0,0.12091610
row-00004720,0,0.21357934
row-00004721,0,0.27464808
row-00004722,0,0.55554445
row-00004723,1,0.68802660
row-00004724,1,0.69669219
row-00004725,0,0.09286018
row-00004726,1,0.47205279
row-00004727,0,0.55141994
row-00004728,0,0.11274045
row-00004729,1,0.86892223
row-00004730,1,0.76090110
row-00004731,0,0.27504994
row-00004732,0,0.43480188
row-00004733,1,0.48939830
row-00004734,0,0.05731810
row-00004735,0,0.38645355
row-00004736,0,0.14790224
row-00004737,0,0.38126717
row-00004738,0,0.34544014
row-00004739,1,0.61259064
row-00004740,0,0.30963176
row-00004741,0,0.03719101
row-00004742,0,0.28813134
row-00004743,0,0.29467961
row-00004744,0,0.24706603
row-00004745,0,0.18679805
row-00004746,0,0.19034937
row-00004747,0,0.50468779
row-00004748,0,0.49477492
row-00004749,0,0.09359083
row-00004750,1,0.62164257
row-00004751,0,0.43006078
row-00004752,0,0.29624772
row-00004753,1,0.75796187
row-00004754,0,0.25629615
row-00004755,0,0.40101227
row-00004756,0,0.59561847
row-00004757,0,0.14724915
row-00004758,0,0.15255866
row-00004759,0,0.19332626
row-00004760,1,0.74884574
row-00004761,0,0.56988563
row-00004762,1,0.72349699
row-00004763,0,0.14261047
row-00004764,1,0.91771654
row-00004765,1,0.66673834
row-00004766,0,0.14291396
row-00004767,0,0.11059505
row-00004768,0,0.24039560
row-00004769,1,0.86798354
row-00004770,0,0.28393894
row-00004771,0,0.27943991
row-00004772,1,0.88369713
row-00004773,0,0.19358636
row-00004774,0,0.20726560
row-00004775,1,0.63737303
row-00004776,1,0.83406578
row-00004777,0,0.14473783
row-00004778,0,0.13357162
row-00004779,0,0.13343461
row-00004780,0,0.40020044
row-00004781,0,0.29032409
row-00004782,0,0.39450145
row-00004783,0,0.15192573
row-00004784,1,0.76199593
row-00004785,0,0.23927495
row-00004786,0,0.62650193
row-00004787,0,0.11737957
row-00004788,0,0.56697688
row-00004789,0,0.06974084
row-00004790,0,0.08448678
row-00004791,0,0.06846831
row-00004792,0,0.11726958
row-00004793,1,0.93578270
row-00004794,1,0.58891738
row-00004795,1,0.70996448
row-00004796,1,0.64176716
row-00004797,0,0.20665693
row-00004798,0,0.07390997
row-00004799,1,0.56651492
row-00004800,1,0.79418426
row-00004801,0,0.36450779
row-00004802,0,0.46092142
row-00004803,1,0.59721232
row-00004804,1,0.86181850
row-00004805,0,0.05845752
row-00004806,1,0.78691752
row-00004807,0,0.18767256
row-00004808,0,0.46656187
row-00004809,0,0.17579638
row-00004810,1,0.73905197
row-00004811,0,0.46855388
row-00004812,1,0.91817280
row-00004813,0,0.17532501
row-00004814,0,0.29435848
row-00004815,1,0.73960854
row-00004816,1,0.89061051
row-00004817,0,0.11909861
row-00004818,1,0.65280975
row-00004819,0,0.20435383
row-00004820,1,0.91850773
row-00004821,1,0.74585664
row-00004822,1,0.72926050
row-00004823,0,0.19568765
row-00004824,0,0.56167597
row-00004825,1,0.73888822
row-00004826,0,0.32594276
row-00004827,0,0.27291943
row-00004828,0,0.13651100
row-00004829,0,0.32466119
row-00004830,0,0.38631398
row-00004831,1,0.57412794
row-00004832,0,0.38217169
row-00004833,0,0.43019134
row-00004834,0,0.08035267
row-00004835,0,0.20287971
row-00004836,0,0.37440677
row-00004837,0,0.11093172
row-00004838,0,0.06718531
row-00004839,1,0.44034169
row-00004840,0,0.08510872
row-00004841,1,0.65888057
row-00004842,0,0.09118960
row-00004843,0,0.10346350
row-00004844,0,0.27771918
row-00004845,0,0.27559027
row-00004846,0,0.35801992
row-00004847,0,0.52826906
row-00004848,0,0.34916934
row-00004849,0,0.09718140
row-00004850,0,0.27511506
row-00004851,0,0.27590125
row-00004852,0,0.32405357
row-00004853,0,0.16382861
row-00004854,0,0.22143186
row-00004855,0,0.15879282
row-00004856,0,0.22830954
row-00004857,1,0.64399957
row-00004858,1,0.78636190
row-00004859,0,0.25355149
row-00004860,0,0.38377181
row-00004861,1,0.63737621
row-00004862,0,0.07468161
row-00004863,1,0.82986114
row-00004864,1,0.49752619
row-00004865,0,0.18186784
row-00004866,1,0.66154161
row-00004867,0,0.56080809
row-00004868,1,0.63789117
row-00004869,0,0.13010790
row-00004870,1,0.77987632
row-00004871,0,0.27440735
row-00004872,1,0.38725138
row-00004873,0,0.21604078
row-00004874,0,0.15299805
row-00004875,0,0.40213963
row-00004876,0,0.04690704
row-00004877,0,0.34865493
row-00004878,1,0.58742291
row-00004879,0,0.23063906
row-00004880,0,0.23595926
row-00004881,1,0.89206108
row-00004882,0,0.22108527
row-00004883,0,0.07853217
row-00004884,1,0.82045604
row-00004885,1,0.98131741
row-00004886,0,0.61246945
row-00004887,0,0.24745949
row-00004888,1,0.62644443
row-00004889,0,0.27582061
row-00004890,0,0.14375121
row-00004891,1,0.55246189
row-00004892,0,0.27230081
row-00004893,0,0.55674392
row-00004894,0,0.05309434
row-00004895,0,0.32257816
row-00004896,0,0.02267456
row-00004897,0,0.41923070
row-00004898,0,0.55625246
row-00004899,1,0.64457316
row-00004900,1,0.33028438
row-00004901,0,0.10152665
row-00004902,1,0.45811102
row-00004903,0,0.28312997
row-00004904,1,0.94374300
row-00004905,0,0.08278584
row-00004906,1,0.86322668
row-00004907,0,0.41326953
row-00004908,0,0.28185501
row-00004909,0,0.03965546
row-00004910,0,0.34169405
row-00004911,0,0.22064612
row-00004912,0,0.43854262
row-00004913,1,0.91325938
row-00004914,0,0.04760985
row-00004915,1,0.30517635
row-00004916,1,0.61789013
row-00004917,0,0.01562743
row-00004918,0,0.24392372
row-00004919,1,0.72352074
row-00004920,0,0.20206528
row-00004921,1,0.89283957
row-00004922,0,0.47478701
row-00004923,1,0.71278547
row-00004924,1,0.72664220
row-00004925,0,0.38259692
row-00004926,0,0.08907422
row-00004927,0,0.29470082
row-00004928,0,0.41397289
row-00004929,0,0.23412488
row-00004930,0,0.46178043
row-00004931,0,0.46491845
row-00004932,0,0.30135096
row-00004933,0,0.10020957
row-00004934,0,0.22386448
row-00004935,1,0.43578399
row-00004936,0,0.53978106
row-00004937,0,0.48826101
row-00004938,0,0.25665492
row-00004939,1,0.75264352
row-00004940,0,0.52306796
row-00004941,0,0.32457956
row-00004942,0,0.26729183
row-00004943,0,0.11541795
row-00004944,1,0.61069413
row-00004945,0,0.58117067
row-00004946,0,0.55793368
row-00004947,1,0.82635932
row-00004948,0,0.03476005
row-00004949,1,0.86537927
row-00004950,0,0.18347842
row-00004951,0,0.25295358
row-00004952,0,0.34851303
row-00004953,0,0.15314311
row-00004954,1,0.80081342
row-00004955,0,0.18167755
row-00004956,1,0.91502588
row-00004957,1,0.69372632
row-00004958,1,0.79175609
row-00004959,1,0.85259248
row-00004960,0,0.20255878
row-00004961,1,0.73381684
row-00004962,0,0.23551023
row-00004963,0,0.39790407
row-00004964,0,0.11680235
row-00004965,0,0.41390328
row-00004966,1,0.61607160
row-00004967,1,0.74772564
row-00004968,0,0.73082170
row-00004969,0,0.06637361
row-00004970,0,0.27343867
row-00004971,0,0.10968516
row-00004972,0,0.37248446
row-00004973,1,0.40387590
row-00004974,1,0.35235893
row-00004975,0,0.27362622
row-00004976,0,0.13493646
row-00004977,0,0.31902982
row-00004978,0,0.11441082
row-00004979,0,0.39080222
row-00004980,0,0.09452383
row-00004981,0,0.10807972
row-00004982,1,0.67071564
row-00004983,0,0.31951029
row-00004984,1,0.80513224
row-00004985,1,0.61626699
row-00004986,1,0.96159113
row-00004987,0,0.15799906
row-00004988,1,0.89348492
row-00004989,0,0.40940172
row-00004990,1,0.85340977
row-00004991,1,0.77115087
row-00004992,1,0.27790888
row-00004993,1,0.82867865
