assignment_z,treatment_d,outcome,compliance_type,d_if_z0,d_if_z1,oracle_treatment_effect
1,0,50.6218239289036,never,0,0,-3.0
1,1,69.28055974513433,always,1,1,12.0
1,1,68.6078458236919,always,1,1,12.0
0,0,46.31897508247285,never,0,0,-3.0
0,0,48.677406238922984,complier,0,1,2.0
1,1,53.32597363141665,complier,0,1,2.0
1,1,70.74075358936626,always,1,1,12.0
0,1,66.20462568392722,always,1,1,12.0
1,1,69.56093749641761,always,1,1,12.0
0,0,49.363655983101346,complier,0,1,2.0
0,0,44.9909938429518,never,0,0,-3.0
0,0,49.38640946314811,complier,0,1,2.0
1,1,67.89079460884051,always,1,1,12.0
0,0,39.37340739578442,never,0,0,-3.0
1,0,46.69258105326543,never,0,0,-3.0
1,1,68.93742094614316,always,1,1,12.0
1,1,55.9420736590261,complier,0,1,2.0
0,0,49.336942538157054,complier,0,1,2.0
1,0,42.817104983879005,never,0,0,-3.0
0,1,68.7369201975917,always,1,1,12.0
1,1,74.7303716958071,always,1,1,12.0
0,0,44.711717192470275,never,0,0,-3.0
0,0,53.63192061076165,complier,0,1,2.0
0,1,69.93034220373498,always,1,1,12.0
0,0,46.67755476573126,never,0,0,-3.0
1,0,47.650049643126316,never,0,0,-3.0
1,1,69.51397618938594,always,1,1,12.0
1,1,67.1860363431925,always,1,1,12.0
1,1,70.882269446042,always,1,1,12.0
0,0,51.20770486781604,complier,0,1,2.0
0,1,68.16021577253532,always,1,1,12.0
1,0,44.87702680264283,never,0,0,-3.0
0,0,48.628149412562465,never,0,0,-3.0
0,1,70.14696006824582,always,1,1,12.0
1,0,45.02693052136078,never,0,0,-3.0
0,0,50.77047374482628,complier,0,1,2.0
0,0,45.508673647450976,never,0,0,-3.0
0,0,45.11738164775016,never,0,0,-3.0
0,0,47.00464214546391,never,0,0,-3.0
0,0,51.66727868090488,complier,0,1,2.0
1,1,71.68508376545282,always,1,1,12.0
1,1,51.52478201449071,complier,0,1,2.0
1,1,68.09439560535006,always,1,1,12.0
1,1,70.45340548870583,always,1,1,12.0
1,1,50.50166914623011,complier,0,1,2.0
1,1,67.52782250078955,always,1,1,12.0
1,0,44.36190324112821,never,0,0,-3.0
1,1,51.447198550881495,complier,0,1,2.0
0,0,47.276226510907804,never,0,0,-3.0
0,0,50.608794608614666,complier,0,1,2.0
0,0,49.93767308947328,complier,0,1,2.0
1,1,68.12468140513354,always,1,1,12.0
0,0,45.027301431701616,never,0,0,-3.0
0,0,49.03185186356838,complier,0,1,2.0
1,1,51.30995103343021,complier,0,1,2.0
1,1,70.93802211150924,always,1,1,12.0
1,1,47.72715061009858,complier,0,1,2.0
0,1,67.6735078251371,always,1,1,12.0
1,0,44.15699896208255,never,0,0,-3.0
1,0,44.77991719226097,never,0,0,-3.0
0,0,49.01474961924448,complier,0,1,2.0
0,1,71.93040243988659,always,1,1,12.0
0,0,44.577603669486074,never,0,0,-3.0
0,0,51.669824453319805,complier,0,1,2.0
1,0,45.27064999730437,never,0,0,-3.0
0,0,49.67200564283324,never,0,0,-3.0
1,1,49.79095628662753,complier,0,1,2.0
1,0,50.63611862666068,never,0,0,-3.0
0,1,68.9820076029453,always,1,1,12.0
0,0,49.13154475761454,never,0,0,-3.0
1,0,45.838201859813424,never,0,0,-3.0
0,0,52.79436018771218,complier,0,1,2.0
1,0,46.57870310479055,never,0,0,-3.0
1,1,70.12420879394907,always,1,1,12.0
1,0,46.6081349679561,never,0,0,-3.0
1,0,44.14160588937622,never,0,0,-3.0
1,0,43.818057444228614,never,0,0,-3.0
1,0,42.74041780969415,never,0,0,-3.0
0,0,47.1444801987251,never,0,0,-3.0
1,1,68.3858495871441,always,1,1,12.0
1,1,53.20683845256415,complier,0,1,2.0
0,1,65.33840304248756,always,1,1,12.0
1,1,50.05090621696216,complier,0,1,2.0
0,1,65.05331899657412,always,1,1,12.0
1,1,49.56740648944679,complier,0,1,2.0
0,1,71.4822434542957,always,1,1,12.0
0,0,45.072373648985554,never,0,0,-3.0
0,0,51.09001468394722,complier,0,1,2.0
1,1,69.87008600254309,always,1,1,12.0
1,1,49.83195736553804,complier,0,1,2.0
1,0,46.86267634356126,never,0,0,-3.0
0,0,49.86290243255177,complier,0,1,2.0
1,1,69.00263490891405,always,1,1,12.0
0,0,46.62501891604772,never,0,0,-3.0
1,1,50.73216306087372,complier,0,1,2.0
1,0,43.54817525388009,never,0,0,-3.0
0,0,45.020222826998086,complier,0,1,2.0
0,1,70.96188689042546,always,1,1,12.0
0,0,46.61457335365684,complier,0,1,2.0
0,1,69.61255445378997,always,1,1,12.0
1,1,52.28213733144636,complier,0,1,2.0
1,0,51.399425292862674,never,0,0,-3.0
0,0,49.24045778935591,complier,0,1,2.0
0,0,50.67363140687165,complier,0,1,2.0
1,1,67.34766415995931,always,1,1,12.0
0,0,48.61182945175336,complier,0,1,2.0
0,0,45.286708185125114,never,0,0,-3.0
1,1,51.35131783709826,complier,0,1,2.0
1,1,69.43639152979846,always,1,1,12.0
0,0,48.394225421837106,complier,0,1,2.0
1,0,45.27573634793887,never,0,0,-3.0
1,1,52.58551110095584,complier,0,1,2.0
1,1,51.89359926255233,complier,0,1,2.0
0,0,45.625419606523415,never,0,0,-3.0
0,1,69.54768299156056,always,1,1,12.0
1,0,44.98151373563393,never,0,0,-3.0
0,0,44.571692300594414,never,0,0,-3.0
1,0,46.71199539924296,never,0,0,-3.0
1,0,47.8378125013872,never,0,0,-3.0
0,1,69.87907103759824,always,1,1,12.0
1,0,42.593177868853275,never,0,0,-3.0
0,0,50.35289321212614,complier,0,1,2.0
0,1,68.91850941487681,always,1,1,12.0
1,1,66.43197453962499,always,1,1,12.0
0,0,46.280254380677725,never,0,0,-3.0
0,0,50.488452301614856,complier,0,1,2.0
1,0,50.922993213190296,never,0,0,-3.0
0,0,45.80317753406299,never,0,0,-3.0
0,0,47.6283229296677,never,0,0,-3.0
0,0,44.96623940334266,never,0,0,-3.0
1,0,43.81738858541166,never,0,0,-3.0
0,0,44.59904178667371,never,0,0,-3.0
0,0,47.50979808904442,never,0,0,-3.0
0,1,66.60738812845082,always,1,1,12.0
1,1,67.08244510921172,always,1,1,12.0
1,0,49.23994261535148,never,0,0,-3.0
0,0,51.287846625920054,complier,0,1,2.0
0,1,72.37697437022935,always,1,1,12.0
0,0,41.86084712818131,never,0,0,-3.0
0,0,48.088857381555584,never,0,0,-3.0
1,1,70.14571784122185,always,1,1,12.0
1,0,48.55886096462817,never,0,0,-3.0
0,1,72.50754615737341,always,1,1,12.0
0,1,66.65775731900789,always,1,1,12.0
1,1,69.13013771546439,always,1,1,12.0
1,1,70.09358118576739,always,1,1,12.0
0,1,67.17073985339354,always,1,1,12.0
0,0,53.402738388708855,complier,0,1,2.0
0,0,49.33397155830852,complier,0,1,2.0
1,1,70.32132765420447,always,1,1,12.0
1,1,69.97146300958796,always,1,1,12.0
1,1,66.45327977803746,always,1,1,12.0
0,0,44.51800978013928,never,0,0,-3.0
1,0,43.48510891527627,never,0,0,-3.0
0,0,50.393933836989575,never,0,0,-3.0
0,0,46.05423860186364,never,0,0,-3.0
0,1,69.18567184375982,always,1,1,12.0
0,0,49.750001111833534,never,0,0,-3.0
0,0,50.34278639834674,complier,0,1,2.0
1,1,53.6207567214712,complier,0,1,2.0
0,0,50.21403033630813,complier,0,1,2.0
0,0,47.0028058216794,never,0,0,-3.0
1,1,67.90125635893546,always,1,1,12.0
1,1,52.895232160242635,complier,0,1,2.0
0,0,45.009150754417234,never,0,0,-3.0
1,1,68.85285987125847,always,1,1,12.0
0,0,45.902434506997196,never,0,0,-3.0
0,1,65.95460286787215,always,1,1,12.0
1,0,47.83105654342611,never,0,0,-3.0
0,1,71.04137051297586,always,1,1,12.0
0,0,45.961661400738215,never,0,0,-3.0
0,0,48.47471474538903,never,0,0,-3.0
1,0,47.145538998374285,never,0,0,-3.0
0,0,47.44147791642289,never,0,0,-3.0
0,1,67.16798343224157,always,1,1,12.0
1,0,47.84510944579318,never,0,0,-3.0
1,1,52.261761438908806,complier,0,1,2.0
1,0,46.55964143700167,never,0,0,-3.0
1,0,47.22259090955518,never,0,0,-3.0
1,0,46.22953546190567,never,0,0,-3.0
1,0,47.752848693143335,never,0,0,-3.0
1,1,68.30515113081705,always,1,1,12.0
1,1,49.305315106405004,complier,0,1,2.0
0,0,47.66046239593535,never,0,0,-3.0
1,0,44.59674961895302,never,0,0,-3.0
0,0,48.85191780287439,never,0,0,-3.0
0,0,51.56659843160741,complier,0,1,2.0
1,0,45.80687190594677,never,0,0,-3.0
1,0,44.98090864305514,never,0,0,-3.0
1,0,43.86818078568613,never,0,0,-3.0
1,1,53.67376333911739,complier,0,1,2.0
0,1,71.43916024858564,always,1,1,12.0
0,1,68.61806157826462,always,1,1,12.0
0,0,43.491142372004575,never,0,0,-3.0
1,1,51.87535564890812,complier,0,1,2.0
0,1,70.76813013733697,always,1,1,12.0
1,0,44.856062901329615,never,0,0,-3.0
0,0,42.86900847891961,never,0,0,-3.0
0,0,45.939342945138335,never,0,0,-3.0
0,0,48.213252061321946,never,0,0,-3.0
0,0,44.36022517390653,never,0,0,-3.0
0,1,69.38991491688583,always,1,1,12.0
1,1,68.7584055276454,always,1,1,12.0
1,0,47.151805513993544,never,0,0,-3.0
1,0,42.48460361220393,never,0,0,-3.0
1,1,69.71342957540512,always,1,1,12.0
0,0,48.83160175184605,complier,0,1,2.0
1,0,46.74661986366677,never,0,0,-3.0
0,1,70.53044668522088,always,1,1,12.0
1,1,73.63786682816732,always,1,1,12.0
1,0,44.51742573864098,never,0,0,-3.0
0,0,46.80793466464894,never,0,0,-3.0
1,1,53.832820239837126,complier,0,1,2.0
0,1,69.48071013185742,always,1,1,12.0
0,0,44.88587081142864,never,0,0,-3.0
1,1,53.56652780532949,complier,0,1,2.0
0,0,44.149473644609294,never,0,0,-3.0
1,0,45.45957540713962,never,0,0,-3.0
0,1,72.90789053630097,always,1,1,12.0
0,1,69.85150558403821,always,1,1,12.0
0,0,46.64666494845828,never,0,0,-3.0
0,1,70.5683660385922,always,1,1,12.0
0,0,49.09170989742181,complier,0,1,2.0
1,0,48.28122334824784,never,0,0,-3.0
1,0,44.28683638545946,never,0,0,-3.0
1,0,45.32719474183771,never,0,0,-3.0
0,0,49.974080661955966,complier,0,1,2.0
0,0,45.80887500865699,never,0,0,-3.0
1,1,70.29271933182144,always,1,1,12.0
0,1,70.24684843002866,always,1,1,12.0
1,0,46.75081846145979,never,0,0,-3.0
1,0,45.64299412771424,never,0,0,-3.0
0,0,48.15877522514306,complier,0,1,2.0
0,0,44.47962901913566,never,0,0,-3.0
1,1,67.45132867212705,always,1,1,12.0
0,0,45.752467754248464,never,0,0,-3.0
0,0,51.59580479849555,complier,0,1,2.0
1,1,51.838439060966735,complier,0,1,2.0
0,0,56.56269641667498,complier,0,1,2.0
1,1,67.70250841480944,always,1,1,12.0
1,0,44.7964451708184,never,0,0,-3.0
0,0,47.165928895803575,never,0,0,-3.0
1,1,54.080141352751966,complier,0,1,2.0
1,1,51.122970143008004,complier,0,1,2.0
0,1,68.49117516928548,always,1,1,12.0
0,1,67.72716972866439,always,1,1,12.0
1,0,48.74499939510109,never,0,0,-3.0
0,0,47.15237424784178,complier,0,1,2.0
1,0,43.5051954635751,never,0,0,-3.0
0,1,64.25129742729479,always,1,1,12.0
1,1,54.7100952524805,complier,0,1,2.0
1,0,43.17895259576098,never,0,0,-3.0
1,1,51.71857733236489,complier,0,1,2.0
1,1,53.46632755891384,complier,0,1,2.0
1,1,48.01924207349156,complier,0,1,2.0
1,1,52.059721442110266,complier,0,1,2.0
1,1,70.92144048417096,always,1,1,12.0
0,1,67.79188742337452,always,1,1,12.0
0,0,46.35133125735602,never,0,0,-3.0
1,1,65.83801644081224,always,1,1,12.0
0,1,67.23539026253125,always,1,1,12.0
1,1,71.56877287783469,always,1,1,12.0
0,0,49.40055073201983,complier,0,1,2.0
0,0,47.82185739442566,complier,0,1,2.0
0,0,47.668784627990064,never,0,0,-3.0
1,1,53.52700981984468,complier,0,1,2.0
0,0,48.77020901081551,complier,0,1,2.0
0,0,48.487626345265,never,0,0,-3.0
0,0,45.22181850937459,never,0,0,-3.0
1,1,50.7755947678918,complier,0,1,2.0
1,1,68.62118868454513,always,1,1,12.0
0,0,47.20837744051701,never,0,0,-3.0
1,1,54.346239239289716,complier,0,1,2.0
1,1,55.71487083435566,complier,0,1,2.0
0,1,66.86355238452497,always,1,1,12.0
1,1,53.521705606587346,complier,0,1,2.0
1,0,46.443399439888694,never,0,0,-3.0
0,1,70.76932409514188,always,1,1,12.0
1,0,44.912018668016515,never,0,0,-3.0
1,0,46.64838479245671,never,0,0,-3.0
0,0,44.88228614541898,never,0,0,-3.0
1,0,48.54384114281778,never,0,0,-3.0
1,1,70.94642263755208,always,1,1,12.0
0,0,43.58323436368977,never,0,0,-3.0
1,1,50.163638818803264,complier,0,1,2.0
1,1,52.06713524828953,complier,0,1,2.0
1,1,51.76269975638473,complier,0,1,2.0
1,1,68.78749610140137,always,1,1,12.0
0,1,69.80998666795189,always,1,1,12.0
0,1,65.77067048881688,always,1,1,12.0
1,0,47.17573418688259,never,0,0,-3.0
1,0,43.28038501527342,never,0,0,-3.0
0,1,67.82453136261479,always,1,1,12.0
1,0,47.24486747345712,never,0,0,-3.0
1,0,43.04038000029412,never,0,0,-3.0
1,1,51.45891428748439,complier,0,1,2.0
0,0,49.96992373024887,complier,0,1,2.0
1,1,70.62169834890972,always,1,1,12.0
0,0,48.844018374443024,complier,0,1,2.0
1,1,47.803969395314276,complier,0,1,2.0
1,0,45.83088836887638,never,0,0,-3.0
0,0,45.524118973738766,never,0,0,-3.0
1,0,47.65082286697688,never,0,0,-3.0
1,0,49.10864932302631,never,0,0,-3.0
1,1,71.89963762435536,always,1,1,12.0
0,0,43.62572156422538,never,0,0,-3.0
0,0,48.05589191466277,never,0,0,-3.0
0,0,45.03072618788529,never,0,0,-3.0
1,1,48.2734239652945,complier,0,1,2.0
1,1,50.71730869886345,complier,0,1,2.0
1,1,68.96088267305463,always,1,1,12.0
1,0,47.37254451300271,never,0,0,-3.0
0,0,45.93330005333144,never,0,0,-3.0
0,1,69.00493480320036,always,1,1,12.0
0,1,69.38560830130994,always,1,1,12.0
1,0,45.887076659766095,never,0,0,-3.0
0,0,52.554085400784,complier,0,1,2.0
1,0,44.356961631691995,never,0,0,-3.0
0,1,67.4924958581515,always,1,1,12.0
1,1,66.08936464442549,always,1,1,12.0
1,0,41.60039897452944,never,0,0,-3.0
0,0,44.40275168257067,never,0,0,-3.0
0,1,66.60572811238228,always,1,1,12.0
0,1,71.69408192242308,always,1,1,12.0
0,0,47.48429540005017,complier,0,1,2.0
1,0,49.157374027342925,never,0,0,-3.0
0,1,70.54825115806464,always,1,1,12.0
1,1,72.50963734672443,always,1,1,12.0
0,0,48.36596272045736,complier,0,1,2.0
0,0,45.59056655847892,complier,0,1,2.0
1,1,52.97931694420362,complier,0,1,2.0
0,0,45.8770140351995,never,0,0,-3.0
1,1,53.40876425510903,complier,0,1,2.0
1,1,67.71083990667691,always,1,1,12.0
1,1,54.719350716961266,complier,0,1,2.0
1,1,70.31911068556347,always,1,1,12.0
1,0,44.689673968227595,never,0,0,-3.0
1,0,48.033190200031505,never,0,0,-3.0
0,0,45.09130347076286,never,0,0,-3.0
1,1,51.11428776217418,complier,0,1,2.0
1,1,51.0403786769196,complier,0,1,2.0
0,0,45.67369683387127,never,0,0,-3.0
0,1,66.10924972673087,always,1,1,12.0
0,0,51.816146457394375,complier,0,1,2.0
0,0,48.554868480872976,complier,0,1,2.0
1,0,44.277819610685455,never,0,0,-3.0
1,0,46.281890944489184,never,0,0,-3.0
1,0,43.655603226075556,never,0,0,-3.0
0,1,67.21179445333333,always,1,1,12.0
1,0,43.64044295555764,never,0,0,-3.0
0,1,71.76777418527362,always,1,1,12.0
1,1,70.34394040962938,always,1,1,12.0
0,0,49.4807833038918,complier,0,1,2.0
1,0,45.10235268883613,never,0,0,-3.0
1,0,46.08211070294375,never,0,0,-3.0
1,0,44.663515850921854,never,0,0,-3.0
0,1,68.89597809673697,always,1,1,12.0
1,1,72.17864241012957,always,1,1,12.0
1,1,54.83123348273427,complier,0,1,2.0
1,0,50.73336665866847,never,0,0,-3.0
0,0,44.647070531457096,never,0,0,-3.0
1,0,47.726536593736064,never,0,0,-3.0
0,1,69.68012402070104,always,1,1,12.0
0,0,49.82474685597318,complier,0,1,2.0
1,0,44.335870460980715,never,0,0,-3.0
0,0,44.12423550556988,never,0,0,-3.0
1,0,44.70770376549863,never,0,0,-3.0
1,0,48.007839218641806,never,0,0,-3.0
0,0,50.51400330497851,complier,0,1,2.0
1,1,55.24485091527821,complier,0,1,2.0
1,1,54.65267142134289,complier,0,1,2.0
0,1,68.8221774779778,always,1,1,12.0
1,1,52.30106166567421,complier,0,1,2.0
1,0,47.90439479013649,never,0,0,-3.0
1,0,44.519266765006506,never,0,0,-3.0
0,0,46.17454368795052,never,0,0,-3.0
1,1,50.64596516072799,complier,0,1,2.0
0,0,47.4743354763226,never,0,0,-3.0
1,0,47.74639988405407,never,0,0,-3.0
1,1,55.74190261497659,complier,0,1,2.0
0,0,43.3217323939553,never,0,0,-3.0
0,0,50.06919246239303,complier,0,1,2.0
1,0,40.210087356155874,never,0,0,-3.0
1,1,66.40531262608235,always,1,1,12.0
0,1,69.06508411307045,always,1,1,12.0
1,0,48.189745735034506,never,0,0,-3.0
0,1,69.85618956858983,always,1,1,12.0
0,0,46.368846216348174,never,0,0,-3.0
1,1,53.33943210530152,complier,0,1,2.0
1,1,50.834646377215364,complier,0,1,2.0
1,0,45.7215300551925,never,0,0,-3.0
0,1,68.61580580412397,always,1,1,12.0
0,0,48.77183368198593,complier,0,1,2.0
1,1,68.31544086797636,always,1,1,12.0
1,1,50.98546163186019,complier,0,1,2.0
1,0,43.93812538158047,never,0,0,-3.0
0,0,49.136414674616574,complier,0,1,2.0
1,0,44.196352304223915,never,0,0,-3.0
1,1,71.62952083206557,always,1,1,12.0
0,0,49.62749041758126,never,0,0,-3.0
0,0,45.55363446896411,never,0,0,-3.0
1,0,46.86700064691779,never,0,0,-3.0
1,1,71.66296748345073,always,1,1,12.0
0,1,69.79571212700921,always,1,1,12.0
0,0,49.607981980254735,complier,0,1,2.0
0,0,45.274812175204346,never,0,0,-3.0
0,0,47.933599761443496,never,0,0,-3.0
0,0,43.93979032281768,never,0,0,-3.0
1,0,46.9910080435439,never,0,0,-3.0
1,1,71.15043548918956,always,1,1,12.0
0,0,49.477154875043595,complier,0,1,2.0
1,1,48.24637274527695,complier,0,1,2.0
0,1,69.20413795295005,always,1,1,12.0
0,0,47.15246824702153,never,0,0,-3.0
0,0,42.60535730098137,never,0,0,-3.0
0,0,47.85105577835407,never,0,0,-3.0
1,1,68.86551833871835,always,1,1,12.0
0,0,44.50945145905673,never,0,0,-3.0
1,1,68.57429218508801,always,1,1,12.0
0,0,50.430570002415635,complier,0,1,2.0
1,1,69.99699029500118,always,1,1,12.0
1,1,50.12520077707767,complier,0,1,2.0
0,0,50.0334776655205,never,0,0,-3.0
0,1,66.74091520029174,always,1,1,12.0
0,1,72.30236519195199,always,1,1,12.0
0,0,46.05053241464465,never,0,0,-3.0
0,0,46.29944839271287,complier,0,1,2.0
0,0,52.041204943015394,complier,0,1,2.0
1,1,52.95533307728133,complier,0,1,2.0
0,0,48.32644267999318,complier,0,1,2.0
0,1,66.07308940893174,always,1,1,12.0
0,1,65.18032591276702,always,1,1,12.0
1,1,54.77341491214621,complier,0,1,2.0
1,1,67.68570676736988,always,1,1,12.0
1,1,47.69626564740601,complier,0,1,2.0
0,1,69.74950741749595,always,1,1,12.0
0,0,45.59908956472241,never,0,0,-3.0
0,0,49.38447641809934,complier,0,1,2.0
1,1,52.96842484776203,complier,0,1,2.0
1,0,45.75655600772218,never,0,0,-3.0
0,0,44.527095262121236,never,0,0,-3.0
1,0,45.40230195318701,never,0,0,-3.0
0,0,50.64412737330916,complier,0,1,2.0
0,0,44.50926649939488,never,0,0,-3.0
0,0,46.721181894963465,complier,0,1,2.0
1,0,47.99634119362712,never,0,0,-3.0
1,0,48.88087929324289,never,0,0,-3.0
0,1,70.6659730739989,always,1,1,12.0
0,0,45.66400890346535,never,0,0,-3.0
1,1,51.629423459349375,complier,0,1,2.0
0,0,45.608976210763004,never,0,0,-3.0
1,1,52.42777571670803,complier,0,1,2.0
0,0,47.79574273872644,never,0,0,-3.0
1,0,46.185044137484724,never,0,0,-3.0
1,1,67.8322839485022,always,1,1,12.0
1,0,46.48235269512059,never,0,0,-3.0
1,1,55.80362971767334,complier,0,1,2.0
0,0,47.93287836370049,complier,0,1,2.0
0,1,69.81323167867518,always,1,1,12.0
1,1,66.78028232999999,always,1,1,12.0
0,1,68.63717457923607,always,1,1,12.0
1,1,53.903794815254926,complier,0,1,2.0
1,1,51.14618083008932,complier,0,1,2.0
0,0,46.39630419859558,never,0,0,-3.0
0,1,67.1093814896607,always,1,1,12.0
1,1,70.06405161071213,always,1,1,12.0
0,0,48.108129108164604,never,0,0,-3.0
1,0,46.23337434194648,never,0,0,-3.0
1,1,69.43054899394197,always,1,1,12.0
0,0,50.121057905195826,complier,0,1,2.0
1,1,69.46234723950762,always,1,1,12.0
0,1,67.50318176645528,always,1,1,12.0
1,1,53.084891603846025,complier,0,1,2.0
0,0,46.50555524839137,never,0,0,-3.0
1,1,70.18083940578146,always,1,1,12.0
1,1,69.22328118640219,always,1,1,12.0
0,1,66.66796667991866,always,1,1,12.0
1,1,69.92853167084586,always,1,1,12.0
1,0,44.92637369568296,never,0,0,-3.0
0,0,43.5146469645673,never,0,0,-3.0
1,1,52.937614565564694,complier,0,1,2.0
0,0,50.07391839848315,complier,0,1,2.0
1,1,66.91661402830299,always,1,1,12.0
0,1,67.15516178408346,always,1,1,12.0
0,0,45.870199911451756,never,0,0,-3.0
0,1,67.6451806603158,always,1,1,12.0
0,0,43.633167713292664,never,0,0,-3.0
0,0,48.22613711829463,complier,0,1,2.0
1,0,46.29972786115083,never,0,0,-3.0
1,0,44.03251187540002,never,0,0,-3.0
0,1,70.43999236403113,always,1,1,12.0
1,1,68.83869723703296,always,1,1,12.0
1,1,71.02828545592506,always,1,1,12.0
1,1,67.16129358594657,always,1,1,12.0
1,1,71.07494111300642,always,1,1,12.0
0,0,50.547855115516676,complier,0,1,2.0
1,1,55.514002197885304,complier,0,1,2.0
0,0,46.15333823893573,never,0,0,-3.0
1,0,47.21161930437833,never,0,0,-3.0
1,1,55.044921721460526,complier,0,1,2.0
0,0,44.672053943104494,never,0,0,-3.0
0,0,44.64880982419708,never,0,0,-3.0
1,1,68.88530815535592,always,1,1,12.0
0,1,70.50095647938339,always,1,1,12.0
1,0,48.67735740040134,never,0,0,-3.0
1,1,68.04200033931379,always,1,1,12.0
0,0,45.47295296697521,never,0,0,-3.0
0,0,42.68550140554351,never,0,0,-3.0
0,0,48.22847148079547,never,0,0,-3.0
1,1,68.93072296276175,always,1,1,12.0
0,0,44.324676600143384,complier,0,1,2.0
0,0,50.021240511899386,complier,0,1,2.0
0,0,48.90081154413124,complier,0,1,2.0
0,1,69.41312521622112,always,1,1,12.0
0,0,51.268470759957,complier,0,1,2.0
1,1,56.83065514561631,complier,0,1,2.0
1,1,67.26907661405474,always,1,1,12.0
0,0,49.44198747919949,complier,0,1,2.0
0,1,67.32114499532067,always,1,1,12.0
1,0,48.0057361203051,never,0,0,-3.0
0,0,46.07064850068117,never,0,0,-3.0
1,1,49.801378506910666,complier,0,1,2.0
0,1,69.57874709657227,always,1,1,12.0
1,1,69.74244043948583,always,1,1,12.0
1,1,67.56455836720312,always,1,1,12.0
1,1,63.21672301502163,always,1,1,12.0
1,1,50.75866203250678,complier,0,1,2.0
1,0,44.38632961702897,never,0,0,-3.0
0,0,43.72843798254578,never,0,0,-3.0
1,1,53.793920393689035,complier,0,1,2.0
0,0,49.03298746595179,never,0,0,-3.0
0,1,68.89278940407914,always,1,1,12.0
0,0,47.9260767027578,complier,0,1,2.0
0,0,45.64981145677212,never,0,0,-3.0
0,0,50.55451657062999,complier,0,1,2.0
1,1,54.686448866366476,complier,0,1,2.0
0,0,50.96193610582197,complier,0,1,2.0
0,0,47.9954880894165,complier,0,1,2.0
0,0,46.86416277061694,never,0,0,-3.0
0,1,70.21647184623673,always,1,1,12.0
1,0,46.316091447542284,never,0,0,-3.0
0,0,46.83713946568648,never,0,0,-3.0
0,1,69.32607967519293,always,1,1,12.0
0,0,46.840895119881715,never,0,0,-3.0
0,1,69.91964873564861,always,1,1,12.0
0,1,71.17721657068122,always,1,1,12.0
1,0,47.15436877017713,never,0,0,-3.0
1,1,52.98716674401669,complier,0,1,2.0
1,0,47.24107855817782,never,0,0,-3.0
1,1,72.16760357883892,always,1,1,12.0
1,0,44.18793017794122,never,0,0,-3.0
1,1,55.181676748142024,complier,0,1,2.0
0,0,44.22368842021465,never,0,0,-3.0
0,0,49.690751832735714,complier,0,1,2.0
1,1,52.39442359241632,complier,0,1,2.0
0,1,69.4379298094827,always,1,1,12.0
0,0,46.38841959898758,never,0,0,-3.0
1,0,44.6831773910083,never,0,0,-3.0
0,1,70.0258949108612,always,1,1,12.0
1,0,47.1835991619253,never,0,0,-3.0
1,1,66.2277183145031,always,1,1,12.0
0,1,69.24702861755509,always,1,1,12.0
1,0,44.77794488165738,never,0,0,-3.0
0,0,47.282317701023764,never,0,0,-3.0
0,0,43.751824124505404,never,0,0,-3.0
0,0,46.33224498862693,never,0,0,-3.0
0,0,47.52774767347869,complier,0,1,2.0
0,0,48.35570436852433,complier,0,1,2.0
0,0,51.769446036181286,complier,0,1,2.0
1,0,41.73935009151064,never,0,0,-3.0
