event_id,timestamp,sensor_id,temperature_c,quality,payload
evt-00002345,2026-01-01T00:00:57Z,sensor-004,9.01,good,"zone=3, batch=9"
evt-00001379,2026-01-01T00:00:57Z,sensor-007,34.49,good,"zone=2, batch=5"
evt-00003858,2026-01-01T00:00:57Z,sensor-007,12.68,suspect,"zone=4, batch=15"
evt-00000228,2026-01-01T00:00:57Z,sensor-009,0.08,good,"zone=2, batch=0"
evt-00000671,2026-01-01T00:00:57Z,sensor-009,21.66,suspect,"zone=3, batch=2"
evt-00003734,2026-01-01T00:00:57Z,sensor-010,21.83,good,"zone=1, batch=14"
evt-00003440,2026-01-01T00:00:58Z,sensor-001,16.03,good,"zone=4, batch=13"
evt-00002100,2026-01-01T00:00:58Z,sensor-002,37.41,good,"zone=3, batch=8"
evt-00002634,2026-01-01T00:00:58Z,sensor-004,14.80,good,"zone=2, batch=10"
evt-00000243,2026-01-01T00:00:58Z,sensor-007,22.71,good,"zone=1, batch=0"
evt-00001630,2026-01-01T00:00:58Z,sensor-009,-9.88,good,"zone=2, batch=6"
evt-00002082,2026-01-01T00:00:58Z,sensor-011,25.85,good,"zone=4, batch=8"
evt-00002444,2026-01-01T00:00:58Z,sensor-011,0.70,good,"zone=3, batch=9"
evt-00002449,2026-01-01T00:00:59Z,sensor-002,13.24,suspect,"zone=4, batch=9"
evt-00001653,2026-01-01T00:00:59Z,sensor-005,6.86,suspect,"zone=2, batch=6"
evt-00000318,2026-01-01T00:00:59Z,sensor-010,13.83,suspect,"zone=4, batch=1"
evt-00003713,2026-01-01T00:00:59Z,sensor-010,-8.80,good,"zone=1, batch=14"
evt-00000439,2026-01-01T00:00:59Z,sensor-011,5.04,suspect,"zone=4, batch=1"
evt-00004044,2026-01-01T00:01:00Z,sensor-002,1.57,good,"zone=3, batch=16"
evt-00002243,2026-01-01T00:01:00Z,sensor-003,-6.66,good,"zone=2, batch=8"
evt-00003590,2026-01-01T00:01:00Z,sensor-006,17.38,suspect,"zone=4, batch=14"
evt-00002249,2026-01-01T00:01:00Z,sensor-007,16.77,suspect,"zone=1, batch=8"
evt-00004709,2026-01-01T00:01:00Z,sensor-007,18.24,good,"zone=1, batch=18"
evt-00002498,2026-01-01T00:01:00Z,sensor-010,-9.46,good,"zone=3, batch=9"
evt-00001773,2026-01-01T00:01:00Z,sensor-011,4.60,good,"zone=4, batch=7"
evt-00000506,2026-01-01T00:01:01Z,sensor-002,19.92,suspect,"zone=2, batch=2"
evt-00003507,2026-01-01T00:01:01Z,sensor-006,25.74,suspect,"zone=2, batch=14"
evt-00004664,2026-01-01T00:01:01Z,sensor-008,5.05,good,"zone=4, batch=18"
evt-00000995,2026-01-01T00:01:02Z,sensor-001,28.93,good,"zone=3, batch=3"
evt-00001909,2026-01-01T00:01:02Z,sensor-001,26.37,good,"zone=2, batch=7"
evt-00003994,2026-01-01T00:01:02Z,sensor-003,34.53,good,"zone=2, batch=15"
evt-00003250,2026-01-01T00:01:02Z,sensor-010,12.41,good,"zone=3, batch=13"
evt-00003875,2026-01-01T00:01:03Z,sensor-001,-9.74,suspect,"zone=4, batch=15"
evt-00004735,2026-01-01T00:01:03Z,sensor-002,7.56,good,"zone=3, batch=18"
evt-00001490,2026-01-01T00:01:03Z,sensor-005,6.90,good,"zone=3, batch=5"
evt-00003772,2026-01-01T00:01:03Z,sensor-012,11.31,good,"zone=1, batch=15"
evt-00003197,2026-01-01T00:01:04Z,sensor-001,-2.51,good,"zone=2, batch=12"
evt-00002709,2026-01-01T00:01:04Z,sensor-003,6.36,good,"zone=3, batch=10"
evt-00002497,2026-01-01T00:01:04Z,sensor-004,7.77,good,"zone=1, batch=9"
evt-00000146,2026-01-01T00:01:04Z,sensor-008,4.38,good,"zone=4, batch=0"
evt-00000679,2026-01-01T00:01:04Z,sensor-009,25.05,good,"zone=3, batch=2"
evt-00000849,2026-01-01T00:01:04Z,sensor-012,4.33,good,"zone=1, batch=3"
evt-00003625,2026-01-01T00:01:04Z,sensor-012,12.88,good,"zone=1, batch=14"
evt-00003400,2026-01-01T00:01:05Z,sensor-001,34.34,suspect,"zone=4, batch=13"
evt-00003609,2026-01-01T00:01:05Z,sensor-002,10.10,good,"zone=2, batch=14"
evt-00000100,2026-01-01T00:01:05Z,sensor-008,-4.40,good,"zone=4, batch=0"
evt-00000412,2026-01-01T00:01:05Z,sensor-012,10.79,good,"zone=1, batch=1"
evt-00001543,2026-01-01T00:01:06Z,sensor-005,8.42,good,"zone=3, batch=6"
evt-00003267,2026-01-01T00:01:06Z,sensor-005,-4.93,good,"zone=1, batch=13"
evt-00004779,2026-01-01T00:01:06Z,sensor-011,25.50,good,"zone=2, batch=19"
evt-00003438,2026-01-01T00:01:06Z,sensor-012,23.22,good,"zone=4, batch=13"
evt-00000452,2026-01-01T00:01:07Z,sensor-003,17.74,good,"zone=2, batch=1"
evt-00000590,2026-01-01T00:01:07Z,sensor-008,1.41,good,"zone=3, batch=2"
evt-00001352,2026-01-01T00:01:08Z,sensor-003,24.06,good,"zone=1, batch=5"
evt-00004659,2026-01-01T00:01:08Z,sensor-004,37.77,good,"zone=2, batch=18"
evt-00003050,2026-01-01T00:01:08Z,sensor-006,34.80,good,"zone=1, batch=12"
evt-00002150,2026-01-01T00:01:08Z,sensor-009,8.60,suspect,"zone=2, batch=8"
evt-00001908,2026-01-01T00:01:09Z,sensor-001,32.39,good,"zone=2, batch=7"
evt-00002850,2026-01-01T00:01:09Z,sensor-001,-10.19,good,"zone=4, batch=11"
evt-00002205,2026-01-01T00:01:09Z,sensor-007,15.34,good,"zone=1, batch=8"
evt-00003717,2026-01-01T00:01:09Z,sensor-010,32.56,good,"zone=3, batch=14"
evt-00001334,2026-01-01T00:01:10Z,sensor-001,3.55,suspect,"zone=4, batch=5"
evt-00003755,2026-01-01T00:01:10Z,sensor-001,9.74,good,"zone=4, batch=15"
evt-00000975,2026-01-01T00:01:10Z,sensor-002,19.46,good,"zone=2, batch=3"
evt-00001957,2026-01-01T00:01:10Z,sensor-002,21.53,good,"zone=2, batch=7"
evt-00000814,2026-01-01T00:01:10Z,sensor-003,37.14,good,"zone=3, batch=3"
evt-00001383,2026-01-01T00:01:10Z,sensor-006,37.94,suspect,"zone=3, batch=5"
evt-00004236,2026-01-01T00:01:10Z,sensor-007,20.31,good,"zone=4, batch=16"
evt-00001892,2026-01-01T00:01:10Z,sensor-009,-6.32,good,"zone=3, batch=7"
evt-00002942,2026-01-01T00:01:10Z,sensor-010,-11.44,good,"zone=1, batch=11"
evt-00003453,2026-01-01T00:01:11Z,sensor-003,11.50,good,"zone=2, batch=13"
evt-00003535,2026-01-01T00:01:11Z,sensor-004,25.06,good,"zone=3, batch=14"
evt-00000304,2026-01-01T00:01:11Z,sensor-006,0.65,suspect,"zone=3, batch=1"
evt-00002147,2026-01-01T00:01:11Z,sensor-006,28.17,good,"zone=3, batch=8"
evt-00003029,2026-01-01T00:01:11Z,sensor-006,6.20,good,"zone=3, batch=12"
evt-00004747,2026-01-01T00:01:11Z,sensor-006,19.73,good,"zone=1, batch=18"
evt-00002989,2026-01-01T00:01:11Z,sensor-010,2.49,good,"zone=2, batch=11"
evt-00003529,2026-01-01T00:01:11Z,sensor-010,35.52,good,"zone=2, batch=14"
evt-00002802,2026-01-01T00:01:12Z,sensor-005,2.48,suspect,"zone=1, batch=11"
evt-00004505,2026-01-01T00:01:12Z,sensor-006,10.20,good,"zone=1, batch=18"
evt-00004376,2026-01-01T00:01:12Z,sensor-007,10.29,good,"zone=3, batch=17"
evt-00003482,2026-01-01T00:01:13Z,sensor-001,23.00,good,"zone=3, batch=13"
evt-00000805,2026-01-01T00:01:13Z,sensor-002,17.06,good,"zone=3, batch=3"
evt-00000704,2026-01-01T00:01:13Z,sensor-005,3.25,good,"zone=1, batch=2"
evt-00002808,2026-01-01T00:01:13Z,sensor-005,-10.74,good,"zone=4, batch=11"
evt-00002280,2026-01-01T00:01:13Z,sensor-008,4.99,good,"zone=4, batch=9"
evt-00001526,2026-01-01T00:01:13Z,sensor-011,-2.71,good,"zone=1, batch=6"
evt-00000650,2026-01-01T00:01:13Z,sensor-012,-8.70,good,"zone=4, batch=2"
evt-00002906,2026-01-01T00:01:14Z,sensor-001,10.64,good,"zone=4, batch=11"
evt-00000467,2026-01-01T00:01:14Z,sensor-009,16.85,good,"zone=4, batch=1"
evt-00000508,2026-01-01T00:01:14Z,sensor-010,-1.18,good,"zone=3, batch=2"
evt-00001151,2026-01-01T00:01:15Z,sensor-002,8.30,suspect,"zone=1, batch=4"
evt-00000328,2026-01-01T00:01:15Z,sensor-003,19.76,good,"zone=3, batch=1"
evt-00002166,2026-01-01T00:01:15Z,sensor-003,2.33,good,"zone=2, batch=8"
evt-00000240,2026-01-01T00:01:15Z,sensor-004,22.88,suspect,"zone=2, batch=0"
evt-00003082,2026-01-01T00:01:15Z,sensor-008,-6.33,good,"zone=2, batch=12"
evt-00002881,2026-01-01T00:01:15Z,sensor-009,11.82,good,"zone=4, batch=11"
evt-00000123,2026-01-01T00:01:15Z,sensor-011,24.58,good,"zone=2, batch=0"
evt-00002560,2026-01-01T00:01:15Z,sensor-011,34.87,good,"zone=3, batch=10"
evt-00002482,2026-01-01T00:01:15Z,sensor-012,32.95,good,"zone=4, batch=9"
evt-00000945,2026-01-01T00:01:16Z,sensor-006,7.24,good,"zone=4, batch=3"
evt-00003502,2026-01-01T00:01:16Z,sensor-011,20.75,good,"zone=4, batch=14"
evt-00003518,2026-01-01T00:01:17Z,sensor-002,-1.66,good,"zone=4, batch=14"
evt-00001029,2026-01-01T00:01:17Z,sensor-006,13.46,good,"zone=1, batch=4"
evt-00000095,2026-01-01T00:01:17Z,sensor-010,-0.89,good,"zone=4, batch=0"
evt-00004853,2026-01-01T00:01:17Z,sensor-011,15.75,good,"zone=1, batch=19"
evt-00003464,2026-01-01T00:01:17Z,sensor-012,12.29,suspect,"zone=3, batch=13"
evt-00004557,2026-01-01T00:01:18Z,sensor-001,-3.50,good,"zone=3, batch=18"
evt-00002339,2026-01-01T00:01:18Z,sensor-010,25.34,good,"zone=2, batch=9"
evt-00003156,2026-01-01T00:01:18Z,sensor-010,3.14,good,"zone=4, batch=12"
evt-00003783,2026-01-01T00:01:18Z,sensor-011,6.80,good,"zone=1, batch=15"
evt-00000147,2026-01-01T00:01:18Z,sensor-012,24.39,good,"zone=3, batch=0"
evt-00001375,2026-01-01T00:01:19Z,sensor-003,-11.66,good,"zone=2, batch=5"
evt-00002125,2026-01-01T00:01:19Z,sensor-003,5.56,good,"zone=3, batch=8"
evt-00000813,2026-01-01T00:01:19Z,sensor-004,8.23,suspect,"zone=4, batch=3"
evt-00002078,2026-01-01T00:01:19Z,sensor-006,19.75,good,"zone=2, batch=8"
evt-00002812,2026-01-01T00:01:19Z,sensor-007,-7.71,suspect,"zone=1, batch=11"
evt-00002221,2026-01-01T00:01:19Z,sensor-008,-8.73,good,"zone=2, batch=8"
evt-00003918,2026-01-01T00:01:19Z,sensor-009,-11.78,good,"zone=2, batch=15"
evt-00003695,2026-01-01T00:01:19Z,sensor-010,31.97,good,"zone=2, batch=14"
evt-00001460,2026-01-01T00:01:19Z,sensor-012,21.36,good,"zone=1, batch=5"
evt-00000770,2026-01-01T00:01:20Z,sensor-001,15.17,suspect,"zone=3, batch=3"
evt-00003893,2026-01-01T00:01:20Z,sensor-001,16.35,good,"zone=2, batch=15"
evt-00002232,2026-01-01T00:01:20Z,sensor-002,33.35,suspect,"zone=1, batch=8"
evt-00004453,2026-01-01T00:01:20Z,sensor-006,-2.38,good,"zone=2, batch=17"
evt-00001336,2026-01-01T00:01:20Z,sensor-009,23.65,suspect,"zone=1, batch=5"
evt-00000766,2026-01-01T00:01:20Z,sensor-011,-6.35,suspect,"zone=3, batch=3"
evt-00004785,2026-01-01T00:01:20Z,sensor-011,8.17,suspect,"zone=4, batch=19"
evt-00001603,2026-01-01T00:01:21Z,sensor-003,8.19,good,"zone=2, batch=6"
evt-00004252,2026-01-01T00:01:21Z,sensor-003,31.03,good,"zone=2, batch=17"
evt-00001709,2026-01-01T00:01:21Z,sensor-007,23.01,suspect,"zone=1, batch=6"
evt-00000528,2026-01-01T00:01:21Z,sensor-009,37.79,good,"zone=3, batch=2"
evt-00003338,2026-01-01T00:01:21Z,sensor-012,10.78,good,"zone=2, batch=13"
evt-00002788,2026-01-01T00:01:22Z,sensor-001,7.12,good,"zone=4, batch=11"
evt-00002024,2026-01-01T00:01:22Z,sensor-002,34.01,suspect,"zone=1, batch=8"
evt-00003908,2026-01-01T00:01:22Z,sensor-005,-0.89,good,"zone=2, batch=15"
evt-00001293,2026-01-01T00:01:22Z,sensor-010,21.79,good,"zone=1, batch=5"
evt-00002397,2026-01-01T00:01:23Z,sensor-003,30.78,good,"zone=2, batch=9"
evt-00003391,2026-01-01T00:01:23Z,sensor-003,-3.70,suspect,"zone=2, batch=13"
evt-00000142,2026-01-01T00:01:23Z,sensor-004,29.50,good,"zone=4, batch=0"
evt-00002064,2026-01-01T00:01:23Z,sensor-004,24.59,good,"zone=3, batch=8"
evt-00000550,2026-01-01T00:01:23Z,sensor-005,37.00,good,"zone=1, batch=2"
evt-00000993,2026-01-01T00:01:23Z,sensor-005,-0.35,good,"zone=3, batch=3"
evt-00002890,2026-01-01T00:01:23Z,sensor-005,28.98,good,"zone=4, batch=11"
evt-00002968,2026-01-01T00:01:23Z,sensor-007,0.70,good,"zone=4, batch=11"
evt-00000192,2026-01-01T00:01:23Z,sensor-008,2.78,good,"zone=1, batch=0"
evt-00003729,2026-01-01T00:01:23Z,sensor-008,-5.63,good,"zone=2, batch=14"
evt-00002894,2026-01-01T00:01:23Z,sensor-011,-9.96,good,"zone=4, batch=11"
evt-00000022,2026-01-01T00:01:24Z,sensor-002,18.58,good,"zone=4, batch=0"
evt-00004523,2026-01-01T00:01:24Z,sensor-005,-4.42,suspect,"zone=4, batch=18"
evt-00001018,2026-01-01T00:01:24Z,sensor-012,3.72,suspect,"zone=2, batch=4"
evt-00001780,2026-01-01T00:01:25Z,sensor-007,20.74,good,"zone=4, batch=7"
evt-00000054,2026-01-01T00:01:25Z,sensor-009,-5.92,suspect,"zone=1, batch=0"
evt-00004757,2026-01-01T00:01:25Z,sensor-010,3.79,good,"zone=2, batch=19"
evt-00004856,2026-01-01T00:01:25Z,sensor-010,7.64,good,"zone=4, batch=19"
evt-00001391,2026-01-01T00:01:25Z,sensor-011,17.62,good,"zone=2, batch=5"
evt-00004050,2026-01-01T00:01:26Z,sensor-002,23.60,good,"zone=3, batch=16"
evt-00004492,2026-01-01T00:01:26Z,sensor-002,33.81,good,"zone=3, batch=17"
evt-00003540,2026-01-01T00:01:26Z,sensor-006,-5.06,good,"zone=1, batch=14"
evt-00000173,2026-01-01T00:01:26Z,sensor-007,-6.27,suspect,"zone=2, batch=0"
evt-00004966,2026-01-01T00:01:26Z,sensor-011,25.26,good,"zone=1, batch=19"
evt-00000698,2026-01-01T00:01:27Z,sensor-003,-10.81,good,"zone=1, batch=2"
evt-00002547,2026-01-01T00:01:27Z,sensor-003,-5.61,good,"zone=3, batch=10"
evt-00001296,2026-01-01T00:01:27Z,sensor-007,35.25,good,"zone=4, batch=5"
evt-00003497,2026-01-01T00:01:27Z,sensor-010,14.12,suspect,"zone=2, batch=13"
evt-00004157,2026-01-01T00:01:27Z,sensor-011,-2.15,good,"zone=2, batch=16"
evt-00004697,2026-01-01T00:01:28Z,sensor-002,33.28,good,"zone=4, batch=18"
evt-00000120,2026-01-01T00:01:28Z,sensor-003,-4.28,suspect,"zone=3, batch=0"
evt-00000695,2026-01-01T00:01:28Z,sensor-005,37.45,good,"zone=1, batch=2"
evt-00000499,2026-01-01T00:01:28Z,sensor-006,16.31,good,"zone=2, batch=1"
evt-00003314,2026-01-01T00:01:28Z,sensor-006,0.29,suspect,"zone=3, batch=13"
evt-00001493,2026-01-01T00:01:28Z,sensor-009,24.18,suspect,"zone=3, batch=5"
evt-00001717,2026-01-01T00:01:29Z,sensor-007,16.98,good,"zone=1, batch=6"
evt-00001218,2026-01-01T00:01:29Z,sensor-010,32.45,good,"zone=1, batch=4"
evt-00001315,2026-01-01T00:01:29Z,sensor-010,35.03,good,"zone=1, batch=5"
evt-00003322,2026-01-01T00:01:29Z,sensor-011,16.23,good,"zone=2, batch=13"
evt-00000930,2026-01-01T00:01:30Z,sensor-001,2.82,good,"zone=4, batch=3"
evt-00003616,2026-01-01T00:01:30Z,sensor-001,2.10,suspect,"zone=2, batch=14"
evt-00004181,2026-01-01T00:01:30Z,sensor-001,31.77,suspect,"zone=4, batch=16"
evt-00000916,2026-01-01T00:01:30Z,sensor-003,9.72,good,"zone=1, batch=3"
evt-00001972,2026-01-01T00:01:30Z,sensor-004,-10.10,good,"zone=3, batch=7"
evt-00001996,2026-01-01T00:01:30Z,sensor-005,32.44,good,"zone=2, batch=7"
evt-00003920,2026-01-01T00:01:30Z,sensor-005,17.59,good,"zone=1, batch=15"
evt-00000070,2026-01-01T00:01:30Z,sensor-006,16.98,good,"zone=3, batch=0"
evt-00000016,2026-01-01T00:01:30Z,sensor-007,29.21,good,"zone=3, batch=0"
evt-00000092,2026-01-01T00:01:30Z,sensor-008,-0.87,suspect,"zone=1, batch=0"
evt-00004583,2026-01-01T00:01:30Z,sensor-008,11.90,good,"zone=3, batch=18"
evt-00002614,2026-01-01T00:01:30Z,sensor-011,13.46,good,"zone=3, batch=10"
evt-00001699,2026-01-01T00:01:31Z,sensor-001,31.70,suspect,"zone=1, batch=6"
evt-00000791,2026-01-01T00:01:31Z,sensor-009,18.91,good,"zone=3, batch=3"
evt-00003605,2026-01-01T00:01:31Z,sensor-010,0.44,good,"zone=2, batch=14"
evt-00001521,2026-01-01T00:01:31Z,sensor-012,-2.82,suspect,"zone=3, batch=6"
evt-00004072,2026-01-01T00:01:32Z,sensor-001,30.06,suspect,"zone=2, batch=16"
evt-00004100,2026-01-01T00:01:32Z,sensor-002,14.36,good,"zone=1, batch=16"
evt-00004126,2026-01-01T00:01:32Z,sensor-002,12.95,suspect,"zone=1, batch=16"
evt-00001300,2026-01-01T00:01:32Z,sensor-003,22.98,good,"zone=1, batch=5"
evt-00000040,2026-01-01T00:01:32Z,sensor-004,27.21,good,"zone=4, batch=0"
evt-00000841,2026-01-01T00:01:32Z,sensor-004,33.39,good,"zone=3, batch=3"
evt-00004651,2026-01-01T00:01:32Z,sensor-006,-2.42,good,"zone=2, batch=18"
evt-00002781,2026-01-01T00:01:32Z,sensor-008,-10.33,good,"zone=2, batch=11"
evt-00002039,2026-01-01T00:01:32Z,sensor-012,-4.97,good,"zone=1, batch=8"
evt-00004262,2026-01-01T00:01:33Z,sensor-001,31.94,suspect,"zone=3, batch=17"
evt-00004609,2026-01-01T00:01:33Z,sensor-001,18.35,good,"zone=1, batch=18"
evt-00000458,2026-01-01T00:01:33Z,sensor-002,11.48,good,"zone=1, batch=1"
evt-00000946,2026-01-01T00:01:33Z,sensor-004,30.39,good,"zone=1, batch=3"
evt-00002588,2026-01-01T00:01:33Z,sensor-005,23.53,suspect,"zone=2, batch=10"
evt-00003868,2026-01-01T00:01:33Z,sensor-007,37.88,good,"zone=2, batch=15"
evt-00004067,2026-01-01T00:01:33Z,sensor-011,-10.01,good,"zone=4, batch=16"
evt-00001479,2026-01-01T00:01:34Z,sensor-001,35.73,good,"zone=4, batch=5"
evt-00000576,2026-01-01T00:01:34Z,sensor-002,18.90,good,"zone=3, batch=2"
evt-00001447,2026-01-01T00:01:34Z,sensor-011,19.12,good,"zone=2, batch=5"
evt-00002245,2026-01-01T00:01:34Z,sensor-012,-4.44,good,"zone=4, batch=8"
evt-00004503,2026-01-01T00:01:35Z,sensor-008,-10.48,good,"zone=1, batch=18"
evt-00000081,2026-01-01T00:01:35Z,sensor-011,17.82,good,"zone=4, batch=0"
evt-00003636,2026-01-01T00:01:35Z,sensor-012,12.28,good,"zone=4, batch=14"
evt-00000787,2026-01-01T00:01:36Z,sensor-001,-3.86,good,"zone=2, batch=3"
evt-00004750,2026-01-01T00:01:36Z,sensor-001,19.63,suspect,"zone=2, batch=19"
evt-00003085,2026-01-01T00:01:36Z,sensor-002,10.36,suspect,"zone=1, batch=12"
evt-00000471,2026-01-01T00:01:36Z,sensor-003,21.68,good,"zone=3, batch=1"
evt-00001186,2026-01-01T00:01:36Z,sensor-004,31.65,good,"zone=2, batch=4"
evt-00002717,2026-01-01T00:01:36Z,sensor-007,29.39,good,"zone=4, batch=10"
evt-00004899,2026-01-01T00:01:36Z,sensor-007,33.53,good,"zone=2, batch=19"
evt-00003347,2026-01-01T00:01:36Z,sensor-008,23.65,good,"zone=4, batch=13"
evt-00001098,2026-01-01T00:01:36Z,sensor-011,7.30,suspect,"zone=2, batch=4"
evt-00004263,2026-01-01T00:01:37Z,sensor-001,4.85,suspect,"zone=2, batch=17"
evt-00000399,2026-01-01T00:01:37Z,sensor-002,-11.98,good,"zone=4, batch=1"
evt-00000570,2026-01-01T00:01:37Z,sensor-006,5.70,suspect,"zone=2, batch=2"
evt-00003477,2026-01-01T00:01:37Z,sensor-006,-9.67,suspect,"zone=1, batch=13"
evt-00004108,2026-01-01T00:01:37Z,sensor-007,7.32,good,"zone=3, batch=16"
evt-00000868,2026-01-01T00:01:37Z,sensor-009,9.47,good,"zone=1, batch=3"
evt-00004123,2026-01-01T00:01:37Z,sensor-009,34.98,suspect,"zone=1, batch=16"
evt-00000600,2026-01-01T00:01:38Z,sensor-002,-10.57,suspect,"zone=2, batch=2"
evt-00001140,2026-01-01T00:01:38Z,sensor-002,4.81,good,"zone=4, batch=4"
evt-00003185,2026-01-01T00:01:38Z,sensor-002,31.17,good,"zone=4, batch=12"
evt-00003626,2026-01-01T00:01:38Z,sensor-002,31.02,suspect,"zone=1, batch=14"
evt-00001948,2026-01-01T00:01:38Z,sensor-006,-9.99,good,"zone=2, batch=7"
evt-00004138,2026-01-01T00:01:38Z,sensor-006,0.56,good,"zone=2, batch=16"
evt-00003691,2026-01-01T00:01:38Z,sensor-007,-9.52,good,"zone=4, batch=14"
evt-00004267,2026-01-01T00:01:38Z,sensor-010,21.15,suspect,"zone=4, batch=17"
evt-00000942,2026-01-01T00:01:38Z,sensor-012,-11.49,good,"zone=3, batch=3"
evt-00004900,2026-01-01T00:01:38Z,sensor-012,24.02,good,"zone=4, batch=19"
evt-00000208,2026-01-01T00:01:39Z,sensor-001,9.55,good,"zone=1, batch=0"
evt-00000300,2026-01-01T00:01:39Z,sensor-003,3.30,good,"zone=3, batch=1"
evt-00002291,2026-01-01T00:01:39Z,sensor-003,31.85,good,"zone=4, batch=9"
evt-00002603,2026-01-01T00:01:39Z,sensor-003,24.78,good,"zone=4, batch=10"
evt-00003506,2026-01-01T00:01:39Z,sensor-004,13.15,good,"zone=2, batch=14"
evt-00004655,2026-01-01T00:01:39Z,sensor-005,18.74,good,"zone=3, batch=18"
evt-00002773,2026-01-01T00:01:39Z,sensor-006,31.68,good,"zone=4, batch=11"
evt-00004282,2026-01-01T00:01:39Z,sensor-006,34.08,good,"zone=2, batch=17"
evt-00003712,2026-01-01T00:01:39Z,sensor-007,8.12,good,"zone=3, batch=14"
evt-00000846,2026-01-01T00:01:39Z,sensor-011,-4.18,good,"zone=2, batch=3"
evt-00001325,2026-01-01T00:01:39Z,sensor-012,5.57,suspect,"zone=4, batch=5"
evt-00002947,2026-01-01T00:01:40Z,sensor-003,0.93,good,"zone=2, batch=11"
evt-00001755,2026-01-01T00:01:40Z,sensor-004,-1.99,good,"zone=1, batch=7"
evt-00000837,2026-01-01T00:01:40Z,sensor-010,-2.92,good,"zone=3, batch=3"
evt-00004693,2026-01-01T00:01:40Z,sensor-011,23.31,good,"zone=4, batch=18"
evt-00004741,2026-01-01T00:01:40Z,sensor-012,33.65,suspect,"zone=2, batch=18"
evt-00001685,2026-01-01T00:01:41Z,sensor-002,7.65,suspect,"zone=2, batch=6"
evt-00000410,2026-01-01T00:01:41Z,sensor-008,21.86,good,"zone=2, batch=1"
evt-00001031,2026-01-01T00:01:41Z,sensor-012,23.37,suspect,"zone=2, batch=4"
evt-00003631,2026-01-01T00:01:42Z,sensor-001,5.17,good,"zone=4, batch=14"
evt-00002479,2026-01-01T00:01:42Z,sensor-002,8.95,good,"zone=4, batch=9"
evt-00000909,2026-01-01T00:01:42Z,sensor-003,-0.73,good,"zone=1, batch=3"
evt-00001538,2026-01-01T00:01:42Z,sensor-005,36.90,suspect,"zone=4, batch=6"
evt-00003229,2026-01-01T00:01:42Z,sensor-006,35.15,suspect,"zone=3, batch=12"
evt-00000900,2026-01-01T00:01:42Z,sensor-009,-4.92,suspect,"zone=3, batch=3"
evt-00000719,2026-01-01T00:01:42Z,sensor-011,14.88,good,"zone=1, batch=2"
evt-00001831,2026-01-01T00:01:42Z,sensor-011,4.74,good,"zone=1, batch=7"
evt-00002979,2026-01-01T00:01:42Z,sensor-012,26.67,good,"zone=3, batch=11"
evt-00003018,2026-01-01T00:01:42Z,sensor-012,26.40,good,"zone=3, batch=12"
evt-00004532,2026-01-01T00:01:42Z,sensor-012,-7.62,suspect,"zone=3, batch=18"
evt-00001244,2026-01-01T00:01:43Z,sensor-001,-5.94,good,"zone=1, batch=4"
evt-00001254,2026-01-01T00:01:43Z,sensor-005,0.64,good,"zone=3, batch=5"
evt-00000075,2026-01-01T00:01:43Z,sensor-012,22.25,good,"zone=2, batch=0"
evt-00003042,2026-01-01T00:01:44Z,sensor-001,5.33,good,"zone=2, batch=12"
evt-00004411,2026-01-01T00:01:44Z,sensor-002,36.39,good,"zone=2, batch=17"
evt-00000825,2026-01-01T00:01:44Z,sensor-003,8.04,good,"zone=4, batch=3"
evt-00002784,2026-01-01T00:01:44Z,sensor-003,25.28,good,"zone=3, batch=11"
evt-00003620,2026-01-01T00:01:44Z,sensor-005,9.30,suspect,"zone=1, batch=14"
evt-00004746,2026-01-01T00:01:44Z,sensor-006,0.98,suspect,"zone=1, batch=18"
evt-00001686,2026-01-01T00:01:44Z,sensor-011,-5.20,good,"zone=2, batch=6"
evt-00001713,2026-01-01T00:01:45Z,sensor-001,20.73,good,"zone=4, batch=6"
evt-00002685,2026-01-01T00:01:45Z,sensor-005,31.21,good,"zone=4, batch=10"
evt-00001437,2026-01-01T00:01:45Z,sensor-008,-2.41,good,"zone=4, batch=5"
evt-00001801,2026-01-01T00:01:46Z,sensor-002,31.62,good,"zone=3, batch=7"
evt-00003822,2026-01-01T00:01:46Z,sensor-006,30.83,good,"zone=3, batch=15"
evt-00002419,2026-01-01T00:01:46Z,sensor-009,0.67,good,"zone=4, batch=9"
evt-00000504,2026-01-01T00:01:47Z,sensor-010,29.22,good,"zone=2, batch=2"
evt-00000809,2026-01-01T00:01:47Z,sensor-011,20.16,good,"zone=4, batch=3"
evt-00001069,2026-01-01T00:01:47Z,sensor-011,1.62,good,"zone=3, batch=4"
evt-00001687,2026-01-01T00:01:48Z,sensor-004,-11.41,good,"zone=3, batch=6"
evt-00004283,2026-01-01T00:01:48Z,sensor-005,9.84,suspect,"zone=3, batch=17"
evt-00001048,2026-01-01T00:01:48Z,sensor-006,31.41,good,"zone=2, batch=4"
evt-00004528,2026-01-01T00:01:48Z,sensor-008,20.35,suspect,"zone=3, batch=18"
evt-00000288,2026-01-01T00:01:48Z,sensor-010,26.51,good,"zone=4, batch=1"
evt-00002803,2026-01-01T00:01:48Z,sensor-010,17.16,good,"zone=4, batch=11"
evt-00003296,2026-01-01T00:01:48Z,sensor-010,26.46,suspect,"zone=2, batch=13"
evt-00004407,2026-01-01T00:01:49Z,sensor-002,11.56,good,"zone=3, batch=17"
evt-00003931,2026-01-01T00:01:49Z,sensor-009,9.57,suspect,"zone=2, batch=15"
